Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag
CUST2548,21,Female,Married,High School,Business,147933,East,833,2,1,71872,LOAN2548,Car Loan,1115531,84,14.71,754.08,2021-02-13,2021-02-15,Default,1
CUST2549,42,Male,Married,Bachelor,Business,159749,East,662,1,2,463845,LOAN2549,Business Loan,747924,84,12.35,468.19,2018-03-11,2018-03-14,Default,1
CUST2550,44,Male,Married,Master,Salaried,90969,East,511,4,0,231899,LOAN2550,Car Loan,790315,24,8.9,868.77,2021-04-01,2021-04-11,Default,1
CUST2551,24,Female,Divorced,Master,Salaried,39565,Central,650,3,0,140228,LOAN2551,Home Loan,608664,60,9.97,1538.39,2020-03-20,2020-03-24,Default,1
CUST2552,30,Female,Divorced,Bachelor,Self-Employed,40601,East,395,0,0,373171,LOAN2552,Car Loan,1215944,84,5.14,2994.86,2023-03-25,2023-03-31,Default,1
CUST2553,24,Female,Single,Bachelor,Salaried,119139,Central,781,4,0,416212,LOAN2553,Personal Loan,865936,24,15.6,726.83,2023-03-18,2023-03-25,Default,1
CUST2554,25,Male,Divorced,Master,Business,133438,South,332,4,0,197581,LOAN2554,Education Loan,565359,60,11.18,423.69,2022-12-13,2022-12-27,Default,1
CUST2555,61,Female,Divorced,High School,Business,102838,South,767,1,4,87122,LOAN2555,Business Loan,1192630,12,8.67,1159.72,2019-03-18,2019-03-25,Default,1
CUST2556,64,Female,Divorced,PhD,Salaried,116371,Central,317,5,2,81410,LOAN2556,Car Loan,1144999,12,8.39,983.92,2019-05-13,2019-05-20,Default,1
CUST2557,39,Male,Married,PhD,Self-Employed,134517,South,484,5,4,57257,LOAN2557,Car Loan,562336,60,5.24,418.04,2022-05-08,2022-05-23,Default,1
CUST2558,34,Male,Divorced,PhD,Unemployed,51074,West,445,1,3,449381,LOAN2558,Home Loan,769424,84,7.9,1506.49,2019-07-29,2019-08-11,Default,1
CUST2559,55,Female,Single,Master,Unemployed,67174,South,690,4,4,198310,LOAN2559,Home Loan,256553,120,15.01,381.92,2019-11-19,2019-11-21,Default,1
CUST2560,33,Male,Married,Bachelor,Unemployed,138308,South,423,2,0,69459,LOAN2560,Home Loan,892279,120,15.23,645.14,2018-07-24,2018-07-26,Default,1
CUST2561,31,Female,Single,High School,Unemployed,22191,Central,497,0,0,81594,LOAN2561,Personal Loan,983428,84,16.76,4431.65,2023-05-29,2023-05-31,Default,1
CUST2562,63,Female,Single,Bachelor,Salaried,109589,Central,695,4,0,405592,LOAN2562,Car Loan,474654,12,6.33,433.12,2022-10-09,2022-10-19,Default,1
CUST2563,63,Female,Divorced,Master,Business,95649,South,348,3,1,167007,LOAN2563,Education Loan,1237170,36,16.41,1293.45,2020-02-22,2020-03-07,Default,1
CUST2564,29,Female,Married,High School,Unemployed,90187,West,329,2,4,212448,LOAN2564,Home Loan,826171,36,9.21,916.06,2021-12-06,2021-12-07,Default,1
CUST2565,65,Male,Single,Bachelor,Salaried,123675,East,859,4,4,269553,LOAN2565,Personal Loan,108427,48,14.24,87.67,2018-09-30,2018-10-10,Default,1
CUST2566,64,Male,Single,Bachelor,Unemployed,109680,Central,556,4,4,421874,LOAN2566,Business Loan,1451841,48,6.23,1323.71,2020-03-02,2020-03-17,Default,1
CUST2567,59,Female,Divorced,PhD,Self-Employed,186345,North,536,1,0,240693,LOAN2567,Car Loan,1206038,120,16.23,647.21,2019-12-25,2020-01-05,Default,1
CUST2568,45,Female,Divorced,Bachelor,Salaried,76193,West,381,0,2,31814,LOAN2568,Personal Loan,457649,12,16.37,600.64,2021-03-04,2021-03-06,Default,1
CUST2569,63,Male,Divorced,Master,Salaried,38873,Central,532,1,2,237562,LOAN2569,Home Loan,373136,84,13.56,959.88,2021-05-24,2021-05-26,Default,1
CUST2570,59,Female,Single,Bachelor,Self-Employed,187258,Central,852,4,4,321556,LOAN2570,Home Loan,157015,12,10.88,83.85,2020-05-08,2020-05-10,Default,1
CUST2571,65,Male,Married,PhD,Business,82499,North,505,2,3,172501,LOAN2571,Car Loan,54152,24,11.86,65.64,2019-07-18,2019-07-24,Default,1
CUST2572,44,Female,Single,Bachelor,Unemployed,126833,North,489,1,1,350235,LOAN2572,Car Loan,1048840,84,5.84,826.95,2020-03-21,2020-04-01,Default,1
CUST2573,51,Male,Married,High School,Unemployed,39049,Central,729,5,3,7852,LOAN2573,Education Loan,1349453,24,15.66,3455.79,2021-04-12,2021-04-15,Default,1
CUST2574,62,Female,Married,High School,Self-Employed,147358,West,759,3,2,307222,LOAN2574,Home Loan,1280627,120,5.3,869.06,2018-03-29,2018-03-31,Default,1
CUST2575,31,Male,Single,PhD,Unemployed,184695,Central,750,0,3,283736,LOAN2575,Car Loan,872332,84,15.83,472.31,2022-03-07,2022-03-09,Default,1
CUST2576,21,Male,Divorced,Master,Unemployed,91369,Central,714,5,1,379412,LOAN2576,Education Loan,628454,24,10.53,687.82,2022-05-14,2022-05-29,Default,1
CUST2577,62,Male,Divorced,Master,Salaried,115707,Central,429,3,0,66225,LOAN2577,Home Loan,327943,12,15.6,283.43,2019-06-24,2019-06-25,Default,1
CUST2578,50,Female,Divorced,PhD,Self-Employed,152118,Central,847,0,3,412557,LOAN2578,Education Loan,1148718,60,11.32,755.15,2021-02-16,2021-02-25,Default,1
CUST2579,50,Female,Married,Master,Self-Employed,178718,South,549,1,3,288576,LOAN2579,Home Loan,727343,24,6.55,406.98,2023-03-20,2023-03-31,Default,1
CUST2580,62,Male,Divorced,High School,Self-Employed,179127,Central,634,2,3,111069,LOAN2580,Car Loan,96468,24,17.83,53.85,2020-03-25,2020-04-04,Default,1
CUST2581,35,Female,Single,Bachelor,Business,87276,East,600,5,3,174182,LOAN2581,Car Loan,1424381,36,11.4,1632.04,2019-09-18,2019-10-01,Default,1
CUST2582,22,Female,Divorced,Bachelor,Salaried,116821,West,462,2,1,79320,LOAN2582,Education Loan,831942,120,14.96,712.15,2019-10-28,2019-11-12,Default,1
CUST2583,57,Male,Single,PhD,Unemployed,97985,North,435,4,0,402581,LOAN2583,Education Loan,1360204,36,8.6,1388.18,2019-11-26,2019-11-28,Default,1
CUST2584,45,Female,Single,Master,Salaried,116368,Central,648,3,3,206920,LOAN2584,Personal Loan,598903,24,16.13,514.66,2019-08-23,2019-09-02,Default,1
CUST2585,34,Female,Single,PhD,Salaried,66415,Central,594,1,0,43175,LOAN2585,Car Loan,952381,24,5.08,1433.98,2023-02-09,2023-02-21,Default,1
CUST2586,46,Female,Married,PhD,Salaried,97146,North,535,1,1,368747,LOAN2586,Car Loan,333777,24,5.78,343.58,2021-10-30,2021-11-03,Default,1
CUST2587,41,Female,Single,PhD,Unemployed,84100,East,334,0,0,199538,LOAN2587,Business Loan,212281,12,15.96,252.41,2021-04-29,2021-05-07,Default,1
CUST2588,56,Female,Married,PhD,Salaried,50259,North,837,1,2,138351,LOAN2588,Personal Loan,853141,60,12.93,1697.49,2021-06-09,2021-06-21,Default,1
CUST2589,47,Female,Single,High School,Business,196474,South,759,2,1,372909,LOAN2589,Personal Loan,593369,84,9.67,302.01,2020-11-16,2020-11-17,Default,1
CUST2590,48,Male,Single,Master,Unemployed,102822,North,867,5,2,440700,LOAN2590,Business Loan,766903,60,17.68,745.85,2021-07-08,2021-07-19,Default,1
CUST2591,21,Male,Married,Master,Self-Employed,45123,Central,665,3,3,279828,LOAN2591,Car Loan,334420,36,7.92,741.13,2020-09-26,2020-10-08,Default,1
CUST2592,44,Male,Divorced,High School,Unemployed,45425,North,750,4,1,454496,LOAN2592,Home Loan,308056,12,15.47,678.16,2021-02-03,2021-02-18,Default,1
CUST2593,51,Male,Single,Bachelor,Business,28736,East,617,3,2,73037,LOAN2593,Education Loan,1092713,84,17.89,3802.59,2019-02-15,2019-02-17,Default,1
CUST2594,58,Female,Single,Bachelor,Salaried,45112,West,767,3,3,376862,LOAN2594,Car Loan,78127,36,16.94,173.18,2020-03-13,2020-03-15,Default,1
CUST2595,36,Female,Divorced,Master,Business,94802,East,744,1,2,54176,LOAN2595,Education Loan,899797,60,8.49,949.13,2021-05-25,2021-06-06,Default,1
CUST2596,26,Male,Divorced,PhD,Unemployed,164990,North,373,5,1,108299,LOAN2596,Car Loan,419175,24,11.71,254.06,2020-12-24,2020-12-28,Default,1
CUST2597,57,Male,Single,High School,Self-Employed,120532,West,889,2,4,47890,LOAN2597,Home Loan,417233,24,12.93,346.16,2019-06-15,2019-06-24,Default,1
CUST2598,45,Female,Single,PhD,Self-Employed,38388,West,576,5,4,480475,LOAN2598,Car Loan,1301530,120,10.47,3390.46,2018-11-01,2018-11-12,Default,1
CUST2599,47,Female,Married,PhD,Business,119550,East,405,5,1,163332,LOAN2599,Business Loan,472356,12,7.0,395.11,2018-05-10,2018-05-12,Default,1
CUST2600,50,Female,Married,PhD,Self-Employed,61343,Central,319,2,4,344760,LOAN2600,Business Loan,395386,36,15.29,644.55,2021-07-28,2021-08-09,Default,1
CUST2601,21,Male,Divorced,High School,Self-Employed,153510,North,857,0,3,320390,LOAN2601,Business Loan,712451,120,13.55,464.11,2022-04-11,2022-04-14,Default,1
CUST2602,54,Male,Divorced,Master,Business,164884,East,761,2,2,451751,LOAN2602,Home Loan,387571,36,6.8,235.06,2018-10-24,2018-11-01,Default,1
CUST2603,45,Male,Married,High School,Self-Employed,123936,North,362,0,2,304199,LOAN2603,Personal Loan,826993,36,8.03,667.27,2023-03-15,2023-03-23,Default,1
CUST2604,30,Male,Divorced,Bachelor,Business,111461,North,823,5,3,286100,LOAN2604,Car Loan,1324906,48,14.3,1188.67,2018-04-05,2018-04-20,Default,1
CUST2605,37,Female,Single,Master,Unemployed,67188,Central,393,0,1,449938,LOAN2605,Personal Loan,1306722,24,11.62,1944.87,2020-06-22,2020-06-24,Default,1
CUST2606,36,Female,Single,High School,Business,23257,North,378,4,3,152162,LOAN2606,Personal Loan,309609,36,9.6,1331.25,2019-07-22,2019-08-01,Default,1
CUST2607,49,Male,Single,Master,Business,172357,South,418,3,2,2048,LOAN2607,Personal Loan,300581,120,8.48,174.39,2023-06-04,2023-06-05,Default,1
CUST2608,46,Male,Married,Master,Business,130364,East,660,4,1,333958,LOAN2608,Car Loan,448449,60,11.87,344.0,2021-12-07,2021-12-16,Default,1
CUST2609,54,Male,Divorced,PhD,Salaried,54167,East,514,4,1,274885,LOAN2609,Business Loan,1214743,24,9.78,2242.59,2019-08-05,2019-08-11,Default,1
CUST2610,60,Female,Divorced,PhD,Unemployed,163766,South,767,2,2,379648,LOAN2610,Business Loan,1337843,84,17.77,816.92,2023-04-04,2023-04-09,Default,1
CUST2611,33,Female,Married,High School,Unemployed,75097,North,492,0,4,192321,LOAN2611,Car Loan,1191243,12,16.74,1586.27,2023-02-11,2023-02-12,Default,1
CUST2612,32,Female,Single,PhD,Unemployed,102122,West,679,0,1,74337,LOAN2612,Business Loan,1185920,84,5.11,1161.28,2018-01-30,2018-02-14,Default,1
CUST2613,45,Female,Single,PhD,Unemployed,145221,East,669,2,4,295705,LOAN2613,Business Loan,921139,24,13.9,634.3,2018-08-16,2018-08-25,Default,1
CUST2614,43,Male,Divorced,Bachelor,Business,87252,North,408,3,1,388252,LOAN2614,Education Loan,976339,36,9.38,1118.99,2018-11-26,2018-12-09,Default,1
CUST2615,25,Male,Divorced,PhD,Business,83914,North,556,2,3,441797,LOAN2615,Personal Loan,984453,12,12.09,1173.17,2018-01-08,2018-01-10,Default,1
CUST2616,30,Female,Married,Master,Business,102163,East,357,3,3,396006,LOAN2616,Home Loan,1237686,60,12.03,1211.48,2018-01-23,2018-01-29,Default,1
CUST2617,36,Male,Single,Bachelor,Business,81350,East,794,3,4,433808,LOAN2617,Business Loan,1158318,36,11.4,1423.87,2022-08-31,2022-09-10,Default,1
CUST2618,30,Male,Married,High School,Unemployed,159469,East,523,2,4,274162,LOAN2618,Home Loan,563026,36,7.95,353.06,2019-06-08,2019-06-20,Default,1
CUST2619,34,Male,Divorced,Bachelor,Business,38760,East,405,2,2,381953,LOAN2619,Car Loan,101404,12,6.24,261.62,2022-09-02,2022-09-04,Default,1
CUST2620,49,Female,Married,High School,Self-Employed,57897,West,756,4,3,203531,LOAN2620,Home Loan,255405,60,13.79,441.14,2018-01-15,2018-01-24,Default,1
CUST2621,45,Female,Single,PhD,Business,86566,West,583,0,3,406745,LOAN2621,Home Loan,825464,60,17.48,953.57,2021-12-24,2021-12-27,Default,1
CUST2622,26,Male,Divorced,PhD,Business,61647,North,380,2,1,286931,LOAN2622,Business Loan,67122,36,16.85,108.88,2019-03-02,2019-03-09,Default,1
CUST2623,50,Male,Divorced,Master,Salaried,196097,East,499,0,2,495103,LOAN2623,Car Loan,1028374,120,5.26,524.42,2019-01-04,2019-01-12,Default,1
CUST2624,61,Male,Married,Bachelor,Unemployed,49358,East,549,0,3,44302,LOAN2624,Business Loan,940284,12,13.18,1905.03,2018-10-23,2018-11-05,Default,1
CUST2625,24,Female,Married,Bachelor,Business,25098,Central,864,0,3,341411,LOAN2625,Personal Loan,1222185,24,16.73,4869.65,2023-06-11,2023-06-21,Default,1
CUST2626,22,Male,Divorced,PhD,Self-Employed,34150,East,681,5,3,450078,LOAN2626,Education Loan,211199,48,11.77,618.45,2018-08-21,2018-08-23,Default,1
CUST2627,28,Male,Married,Bachelor,Business,44600,West,337,3,3,340388,LOAN2627,Education Loan,1430465,60,7.44,3207.32,2022-09-04,2022-09-11,Default,1
CUST2628,38,Male,Married,PhD,Unemployed,33513,Central,338,4,1,128071,LOAN2628,Car Loan,523353,84,14.62,1561.64,2020-08-22,2020-08-26,Default,1
CUST2629,49,Female,Single,High School,Salaried,60317,Central,390,0,1,207119,LOAN2629,Home Loan,1099526,120,14.01,1822.91,2022-03-08,2022-03-17,Default,1
CUST2630,32,Male,Single,Bachelor,Self-Employed,129019,North,400,4,0,334304,LOAN2630,Personal Loan,222787,36,16.77,172.68,2020-09-18,2020-09-27,Default,1
CUST2631,40,Male,Divorced,PhD,Business,37974,North,900,5,0,118855,LOAN2631,Business Loan,1432258,60,15.48,3771.68,2020-07-21,2020-07-30,Default,1
CUST2632,40,Female,Married,Master,Business,106776,East,443,0,1,169582,LOAN2632,Home Loan,675159,48,7.19,632.31,2022-11-23,2022-12-01,Default,1
CUST2633,64,Male,Single,PhD,Salaried,127317,South,372,3,4,358974,LOAN2633,Business Loan,1410070,12,12.34,1107.53,2019-06-21,2019-07-05,Default,1
CUST2634,39,Female,Divorced,PhD,Self-Employed,97760,Central,483,4,4,190694,LOAN2634,Education Loan,506819,60,7.09,518.43,2023-06-04,2023-06-08,Default,1
CUST2635,26,Female,Divorced,High School,Business,108365,Central,425,1,1,306093,LOAN2635,Business Loan,961966,120,5.31,887.71,2023-01-19,2023-01-28,Default,1
CUST2636,55,Male,Single,PhD,Salaried,98361,East,447,4,1,29504,LOAN2636,Home Loan,72714,12,17.4,73.93,2019-06-22,2019-06-29,Default,1
CUST2637,42,Male,Single,Bachelor,Unemployed,159456,North,796,2,3,372307,LOAN2637,Car Loan,1334691,36,9.93,837.03,2018-11-13,2018-11-21,Default,1
CUST2638,45,Female,Single,PhD,Unemployed,163870,South,602,2,4,25219,LOAN2638,Personal Loan,90801,48,11.23,55.41,2022-05-27,2022-06-05,Default,1
CUST2639,50,Male,Divorced,Master,Unemployed,78195,South,610,2,4,274563,LOAN2639,Education Loan,436486,36,6.33,558.2,2022-02-05,2022-02-08,Default,1
CUST2640,43,Male,Married,Bachelor,Self-Employed,45891,Central,540,4,2,194694,LOAN2640,Personal Loan,482863,12,10.69,1052.2,2023-02-05,2023-02-18,Default,1
CUST2641,34,Female,Married,Bachelor,Unemployed,113733,North,492,2,3,84717,LOAN2641,Education Loan,1220130,60,10.39,1072.8,2021-10-10,2021-10-14,Default,1
CUST2642,49,Female,Married,Bachelor,Self-Employed,162291,South,488,0,1,32896,LOAN2642,Personal Loan,525109,36,15.97,323.56,2022-01-26,2022-01-27,Default,1
CUST2643,39,Male,Married,High School,Business,70942,South,740,5,3,313675,LOAN2643,Personal Loan,296306,84,9.67,417.67,2019-02-17,2019-02-26,Default,1
CUST2644,34,Female,Single,PhD,Unemployed,17905,North,639,1,1,196626,LOAN2644,Car Loan,157496,120,14.0,879.62,2020-03-23,2020-03-25,Default,1
CUST2645,47,Female,Married,Master,Business,194028,South,773,1,2,148238,LOAN2645,Education Loan,876179,48,17.97,451.57,2021-10-02,2021-10-07,Default,1
CUST2646,53,Male,Single,Bachelor,Business,186062,Central,699,5,2,38881,LOAN2646,Home Loan,210617,12,8.83,113.2,2021-04-08,2021-04-11,Default,1
CUST2647,46,Male,Single,PhD,Salaried,135081,Central,726,1,0,268686,LOAN2647,Home Loan,925758,48,7.93,685.34,2019-03-31,2019-04-05,Default,1
CUST2648,63,Female,Married,Master,Business,69957,North,475,3,3,249078,LOAN2648,Car Loan,121417,12,10.04,173.56,2019-03-26,2019-04-10,Default,1
CUST2649,30,Male,Divorced,High School,Business,78003,East,485,0,0,454328,LOAN2649,Home Loan,528799,84,8.95,677.92,2019-06-08,2019-06-09,Default,1
CUST2650,36,Female,Divorced,Bachelor,Self-Employed,162819,East,652,4,3,114154,LOAN2650,Business Loan,595649,60,6.12,365.84,2018-08-03,2018-08-06,Default,1
CUST2651,50,Female,Single,PhD,Business,147598,West,570,1,0,449106,LOAN2651,Education Loan,1460741,24,7.61,989.68,2020-11-27,2020-12-05,Default,1
CUST2652,57,Male,Divorced,High School,Unemployed,188267,East,316,3,2,139904,LOAN2652,Car Loan,810212,12,16.63,430.35,2018-03-01,2018-03-10,Default,1
CUST2653,32,Male,Single,Bachelor,Unemployed,16069,North,635,3,1,17875,LOAN2653,Personal Loan,1370293,24,13.16,8527.56,2021-01-24,2021-01-30,Default,1
CUST2654,36,Female,Single,Master,Salaried,81630,East,496,2,2,143119,LOAN2654,Car Loan,1013095,24,7.46,1241.08,2020-05-22,2020-05-29,Default,1
CUST2655,30,Female,Divorced,PhD,Salaried,102325,West,322,2,2,191610,LOAN2655,Personal Loan,1040226,120,15.67,1016.59,2018-11-28,2018-12-01,Default,1
CUST2656,53,Male,Single,Bachelor,Business,141038,West,347,4,1,217302,LOAN2656,Business Loan,377468,48,6.43,267.64,2020-03-09,2020-03-23,Default,1
CUST2657,40,Male,Divorced,High School,Unemployed,85686,South,627,0,0,474930,LOAN2657,Home Loan,882105,120,15.25,1029.46,2022-12-25,2023-01-09,Default,1
CUST2658,22,Male,Married,High School,Unemployed,86188,South,525,4,1,406603,LOAN2658,Personal Loan,233442,48,8.01,270.85,2018-05-24,2018-05-26,Default,1
CUST2659,54,Male,Married,PhD,Self-Employed,67452,North,717,0,1,25532,LOAN2659,Personal Loan,1275056,120,10.1,1890.32,2021-11-17,2021-11-29,Default,1
CUST2660,57,Female,Divorced,Bachelor,Unemployed,71925,East,773,1,4,34532,LOAN2660,Home Loan,681435,48,8.49,947.42,2021-07-30,2021-08-07,Default,1
CUST2661,49,Male,Married,High School,Unemployed,70560,West,598,1,2,285998,LOAN2661,Business Loan,735943,12,11.95,1043.0,2019-10-23,2019-10-28,Default,1
CUST2662,35,Female,Divorced,PhD,Salaried,15938,West,318,2,2,462409,LOAN2662,Business Loan,634315,84,6.5,3979.89,2020-02-10,2020-02-14,Default,1
CUST2663,39,Male,Single,Master,Salaried,107528,North,332,1,3,86488,LOAN2663,Home Loan,828648,24,17.62,770.63,2021-06-08,2021-06-12,Default,1
CUST2664,54,Male,Divorced,Master,Salaried,92555,West,782,4,3,318923,LOAN2664,Car Loan,1201158,120,17.15,1297.78,2023-02-27,2023-02-28,Default,1
CUST2665,32,Female,Single,Bachelor,Self-Employed,128605,South,604,0,2,333048,LOAN2665,Car Loan,1445782,36,10.55,1124.2,2019-04-28,2019-05-06,Default,1
CUST2666,39,Female,Single,Master,Self-Employed,173551,South,323,1,4,13612,LOAN2666,Home Loan,1497213,120,11.55,862.69,2021-01-02,2021-01-08,Default,1
CUST2667,26,Female,Single,Bachelor,Salaried,91737,East,790,5,0,447116,LOAN2667,Business Loan,1292723,84,7.41,1409.16,2021-03-11,2021-03-25,Default,1
CUST2668,51,Male,Single,PhD,Business,81003,East,458,2,2,305871,LOAN2668,Car Loan,828168,12,7.08,1022.39,2019-06-22,2019-06-26,Default,1
CUST2669,63,Male,Single,High School,Salaried,112596,North,354,5,4,134292,LOAN2669,Car Loan,270821,48,15.54,240.52,2022-10-17,2022-10-18,Default,1
CUST2670,62,Male,Married,Bachelor,Self-Employed,173372,West,429,3,3,109327,LOAN2670,Home Loan,631908,36,7.62,364.48,2018-11-05,2018-11-17,Default,1
CUST2671,46,Male,Divorced,High School,Unemployed,156751,South,391,5,4,481101,LOAN2671,Car Loan,652072,120,11.41,415.99,2020-08-30,2020-09-14,Default,1
CUST2672,50,Male,Divorced,Bachelor,Self-Employed,161561,East,800,0,0,153099,LOAN2672,Personal Loan,1008746,60,17.53,624.37,2019-06-07,2019-06-11,Default,1
CUST2673,48,Male,Divorced,High School,Business,56263,South,845,0,0,41954,LOAN2673,Car Loan,1029639,84,11.89,1830.05,2022-07-16,2022-07-27,Default,1
CUST2674,21,Male,Divorced,Bachelor,Self-Employed,156931,Central,699,1,4,188940,LOAN2674,Personal Loan,318872,84,8.62,203.19,2018-04-27,2018-04-30,Default,1
CUST2675,53,Female,Single,Bachelor,Business,176885,East,795,3,4,343573,LOAN2675,Personal Loan,259662,120,6.13,146.8,2021-11-28,2021-12-06,Default,1
CUST2676,31,Male,Divorced,Master,Unemployed,52767,Central,667,5,0,251291,LOAN2676,Car Loan,101644,84,13.76,192.63,2022-10-24,2022-10-29,Default,1
CUST2677,23,Female,Single,Bachelor,Self-Employed,119974,Central,574,1,0,489380,LOAN2677,Personal Loan,62951,120,15.34,52.47,2019-10-07,2019-10-12,Default,1
CUST2678,57,Male,Single,Bachelor,Unemployed,146907,West,475,1,1,39712,LOAN2678,Business Loan,582624,36,11.86,396.59,2022-08-07,2022-08-12,Default,1
CUST2679,31,Female,Married,Bachelor,Salaried,116449,Central,621,1,2,187883,LOAN2679,Education Loan,821885,36,9.11,705.79,2022-12-05,2022-12-10,Default,1
CUST2680,22,Male,Divorced,Bachelor,Self-Employed,124390,Central,586,4,0,84263,LOAN2680,Car Loan,720539,12,12.19,579.26,2022-09-06,2022-09-10,Default,1
CUST2681,51,Female,Married,Bachelor,Unemployed,178652,North,646,5,3,317362,LOAN2681,Car Loan,1418993,12,17.12,794.28,2020-01-28,2020-02-10,Default,1
CUST2682,34,Female,Divorced,Master,Salaried,114516,Central,343,5,4,249646,LOAN2682,Home Loan,1218704,48,9.28,1064.22,2019-08-28,2019-09-06,Default,1
CUST2683,36,Male,Single,Master,Unemployed,59128,West,728,1,2,66791,LOAN2683,Home Loan,524747,60,12.7,887.48,2018-01-04,2018-01-16,Default,1
CUST2684,28,Male,Single,Master,Business,150848,East,735,1,2,181527,LOAN2684,Home Loan,1080289,48,13.58,716.14,2022-12-12,2022-12-16,Default,1
CUST2685,47,Female,Single,Bachelor,Business,89070,West,330,4,4,197718,LOAN2685,Car Loan,1104676,48,7.86,1240.23,2023-05-27,2023-05-29,Default,1
CUST2686,48,Male,Single,Bachelor,Business,138831,Central,364,0,4,420737,LOAN2686,Home Loan,608203,48,13.37,438.09,2019-11-05,2019-11-12,Default,1
